,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,R2TotalmCGRate,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
646,S3,A1,5,H21,20,7,S3,A1,5,H21,20,7,3416356.0,311836.0,13847.0,983.0,79731.0,9976.0,117355.0,123117.0,378433.0,164395.0,112961.0,124086.0,121.0,89350.0,1105391.0,3003187.0,357738447.0,0.879061491249741,1880315,62.6,896584,226288,0,0,941653,938662,45569519,83.4,10.0,10.3,1642085,1333153,0.811866,308932,3416356.0,365258.0,59788.0,163.0,10611.0,67910.0,397542.0,1028.0,110983.0,5316.0,142843.0,59285.0,15.0,10171.0,2872220.0,3070946.0,388497618.0,0.8988951971047514,1764253,57.4,1122564,184129,884483,879770,0,0,45621554,11.1,11.1,1451334,1226816,0.845302,224518,83.2,300429.0,11721633.0,0.0256303025354914,407538.0,511953.0,0.7960457307604409,4869.0,801799.0,0.006072594253672,0.0169893890556642,0.0136986301369863,73.0,478708.0,0.8973811978629674,162554,190232,209187,0.9093872946215588,3416356,0.0148887745104279,3203,0.0700611997110371,0.0556827215899045,0.6157710571547876,,,1.0,1.0,,,2.0,,2.0,,Foxg1
647,S3,A1,5,H22,21,7,S3,A1,5,H22,21,7,4672117.0,606109.0,23984.0,1634.0,103622.0,13809.0,128693.0,199991.0,466755.0,178519.0,158180.0,281559.0,146.0,113912.0,1415946.0,3799648.0,452971297.0,0.8132604555921866,2359642,62.1,1164401,275605,0,0,1168554,1191088,55722525,78.4,17.0,17.1,2070552,1683118,0.812884,387434,4672117.0,677952.0,79828.0,115.0,15651.0,85065.0,482445.0,1514.0,132975.0,5666.0,311586.0,81797.0,21.0,17158.0,3924948.0,3889480.0,491366038.0,0.8324877138136738,2190814,56.3,1470787,227879,1080318,1110496,0,0,55430988,18.7,17.7,1769478,1489102,0.841549,280376,78.4,246352.0,13468541.0,0.018290919558399,424580.0,594856.0,0.713752572051051,5036.0,922440.0,0.005459433675903,0.0195244684845383,0.0,45.0,548920.0,0.821970320899657,412202,486750,512745,0.9493022847614312,4672117,0.0203614894054767,4242,0.0587442480571441,0.1041818944174557,1.2563397731232335,,,,,,,,,,,
648,S3,A1,5,H9,8,7,S3,A1,5,H9,8,7,9649.0,1622.0,3.0,0.0,152.0,4.0,292.0,366.0,1025.0,608.0,5.0,226.0,0.0,286.0,3244.0,8091.0,968034.0,0.8385324904135144,5522,68.2,1512,1057,0,0,2638,2884,140172,70.9,0.8,1.5,4906,4015,0.818386,891,9649.0,1825.0,111.0,0.0,6.0,188.0,1259.0,1.0,264.0,31.0,226.0,12.0,0.0,30.0,10439.0,8047.0,1023155.0,0.833972432376412,5068,63.0,2483,496,2350,2718,0,0,134523,1.7,1.4,4397,3774,0.858312,623,71.4,394.0,37435.0,0.0105249098437291,1077.0,1557.0,0.6917148362235067,13.0,2646.0,0.0049130763416477,5.285836299612509e-05,0.0,17.0,1498.0,0.9894319682959049,6,9,39,0.2307692307692307,9649,4.205117536085794e-05,2,0.0776246243134003,0.0009327391439527,0.0100896860986547,,,,,,,,,,,
649,S3,A1,5,I10,9,8,S3,A1,5,I10,9,8,13343.0,5539.0,1.0,0.0,169.0,3.0,171.0,184.0,741.0,285.0,2.0,3055.0,0.0,152.0,2570.0,5080.0,593626.0,0.3807239751180394,3657,72.0,1084,339,0,0,1829,1828,91780,81.8,2.8,2.8,3278,2663,0.812386,615,13343.0,4731.0,64.0,0.0,1.0,133.0,603.0,10.0,158.0,16.0,3440.0,1.0,0.0,7.0,9711.0,5900.0,710242.0,0.4421794199205576,2978,50.5,2658,264,1475,1503,0,0,79433,2.7,2.6,2538,2165,0.853034,373,81.1,548.0,24369.0,0.0224875866880052,810.0,1035.0,0.782608695652174,7.0,1792.0,0.00390625,3.5619488487066835e-05,0.0,0.0,981.0,0.992914979757085,17,17,55,0.3090909090909091,13343,5.814994640272852e-05,3,0.0367608483849209,0.0012740762946863,0.0275974025974025,,,,,,,,,,,
650,S3,A1,5,I21,20,8,S3,A1,5,I21,20,8,3373918.0,263561.0,18382.0,1255.0,75646.0,11791.0,100520.0,205977.0,353891.0,137313.0,256308.0,85588.0,119.0,84420.0,1073853.0,2896336.0,345059524.0,0.8584488419694848,1932211,66.7,754886,209239,0,0,957058,975153,45653105,82.0,19.0,19.2,1692186,1379654,0.815309,312532,3373918.0,316829.0,66169.0,197.0,15883.0,65496.0,367218.0,1122.0,112879.0,4669.0,108935.0,131510.0,14.0,15657.0,2614642.0,3023840.0,383955355.0,0.8962399204722817,1861504,61.6,993645,168691,912560,948944,0,0,46807337,21.8,21.2,1501430,1266689,0.843655,234741,81.8,219219.0,10582851.0,0.0207145503607676,352549.0,466786.0,0.7552690097817844,4090.0,724088.0,0.005648484714565,0.015407455559611,0.0169491525423728,59.0,431812.0,0.7890248559676798,370334,437959,457683,0.9569046698260586,3373918,0.0147038260411602,3982,0.0639926637221177,0.1298072448708,1.401320820521353,,,,,,,,,,,
651,S3,A1,5,I22,21,8,S3,A1,5,I22,21,8,4730140.0,619484.0,32048.0,2264.0,104545.0,18668.0,144512.0,233437.0,467564.0,198315.0,148704.0,115902.0,264.0,111771.0,1418463.0,4041943.0,481171530.0,0.8545081118106441,2702026,66.8,1065936,273981,0,0,1340515,1361511,63206391,83.5,24.5,25.1,2355595,1923004,0.816356,432591,4730140.0,666087.0,91263.0,170.0,22493.0,87470.0,481849.0,1472.0,150466.0,6602.0,162775.0,75254.0,22.0,23101.0,4014380.0,4150767.0,522966958.0,0.877514619017619,2449710,59.0,1481209,219848,1215237,1234473,0,0,61292866,24.6,24.0,1943870,1633032,0.840093,310838,83.1,322985.0,13766032.0,0.0234624618045345,461413.0,603899.0,0.7640565723738573,5550.0,943699.0,0.0058811125157491,0.0199844803698191,0.0092592592592592,108.0,561895.0,0.7558152829658246,672174,782315,809899,0.9659414322032748,4730140,0.0206143586507833,4486,0.0593951764641215,0.1653893965083485,1.8084361245700336,,,,,,,,,,,
652,S3,A1,5,I9,8,8,S3,A1,5,I9,8,8,27159.0,9217.0,3.0,0.0,169.0,2.0,228.0,222.0,912.0,307.0,11.0,11517.0,0.0,183.0,5795.0,9138.0,886782.0,0.3364630509223462,4560,49.9,4147,431,0,0,2359,2201,111369,80.2,1.6,2.7,4062,3253,0.800837,809,27159.0,6111.0,76.0,0.0,14.0,168.0,859.0,16.0,350.0,21.0,12787.0,14.0,0.0,13.0,72211.0,9742.0,1083170.0,0.3587024559078022,3496,35.9,5832,414,1734,1762,0,0,88095,1.8,2.8,2975,2533,0.851429,442,84.5,607.0,29485.0,0.0205867390198405,1082.0,1325.0,0.8166037735849057,11.0,2081.0,0.0052859202306583,4.478306456483528e-05,0.0,0.0,1244.0,0.9944044764188648,20,20,152,0.131578947368421,27159,0.0001183612676573,4,0.0229021687101881,0.0007364041385912,0.0246913580246913,,,,,,,,,,,
653,S3,A1,5,J10,9,9,S3,A1,5,J10,9,9,37685.0,16296.0,5.0,0.0,154.0,1.0,185.0,177.0,876.0,346.0,33.0,15866.0,0.0,196.0,7102.0,6866.0,724757.0,0.1821945070983149,3900,56.8,2380,586,0,0,2070,1830,95798,81.6,3.7,3.9,3521,2772,0.787276,749,37685.0,13717.0,120.0,0.0,9.0,112.0,774.0,11.0,240.0,12.0,16916.0,18.0,0.0,10.0,40703.0,8913.0,967676.0,0.2365132015390739,2951,33.1,5513,449,1655,1296,0,0,75581,2.9,3.6,2463,2021,0.820544,442,74.3,564.0,28076.0,0.0200883316711782,982.0,1235.0,0.7951417004048583,10.0,1775.0,0.0056338028169014,4.199352919778473e-05,0.0,23.0,1171.0,0.9832073887489504,78,94,248,0.3790322580645161,37685,0.0001642344847625,15,0.0155366856839591,0.0024943611516518,0.1253333333333333,,,,,,,,,,,
654,S3,A1,5,J21,20,9,S3,A1,5,J21,20,9,3150810.0,276103.0,12969.0,861.0,76588.0,8832.0,97676.0,146473.0,349436.0,122859.0,124174.0,73283.0,55.0,82770.0,1049691.0,2798979.0,333956802.0,0.8883363325621031,1806612,64.5,775901,216466,0,0,896763,909849,43190239,80.3,12.9,13.3,1576484,1273444,0.807775,303040,3150810.0,339080.0,59514.0,243.0,10004.0,62541.0,358677.0,1021.0,103553.0,4646.0,90106.0,95170.0,22.0,10322.0,2640584.0,2830171.0,358838129.0,0.8982360091532019,1666062,58.9,985268,178841,827722,838340,0,0,42519100,13.4,12.9,1357704,1136495,0.837071,221209,79.8,214845.0,11204427.0,0.0191750100205927,368992.0,493059.0,0.7483729127751445,4081.0,765381.0,0.0053319849852557,0.0163507172802814,0.0145985401459854,137.0,457764.0,0.8731804924759037,233170,274233,293682,0.9337753079861892,3150810,0.0137315021078603,3245,0.0726422729393394,0.0870357146257629,0.9049369557254628,,,,,,,,,,,
655,S3,A1,5,J22,21,9,S3,A1,5,J22,21,9,1085370.0,187797.0,9678.0,861.0,27834.0,4528.0,22826.0,52204.0,66899.0,43140.0,83076.0,43105.0,89.0,18579.0,520370.0,829293.0,97731234.0,0.7640647889659747,304118,36.7,489334,35841,0,0,144150,159968,6187283,91.9,70.2,69.0,252597,206627,0.818011,45970,1085370.0,198567.0,17714.0,83.0,7973.0,18582.0,67647.0,432.0,27145.0,1347.0,54653.0,36208.0,5.0,7267.0,1050039.0,884281.0,109628281.0,0.8147276965458784,288760,32.7,564351,31170,134583,154177,0,0,6341958,72.8,70.0,200968,164597,0.819021,36371,93.1,8364.0,459960.0,0.018184189929559,14133.0,16907.0,0.8359259478322588,196.0,27434.0,0.0071444193336735,0.0006968741235648,0.0,41.0,20001.0,0.2429045068677815,202702,235001,241155,0.9744811428334472,1085370,0.0047301362007891,3251,0.0092139086210232,0.2165169481375015,5.111940136172804,,,,,33.0,11.0,44.0,,,44.0,Safe
656,S3,A1,5,J9,8,9,S3,A1,5,J9,8,9,13695.0,5809.0,5.0,0.0,140.0,15.0,187.0,201.0,827.0,302.0,9.0,2630.0,0.0,176.0,3099.0,5751.0,667247.0,0.419934282584885,3839,66.8,1448,464,0,0,1987,1852,96703,77.4,0.7,1.8,3391,2716,0.800944,675,13695.0,3988.0,112.0,0.0,3.0,129.0,798.0,50.0,149.0,2.0,2942.0,3.0,0.0,8.0,19157.0,7493.0,908341.0,0.5471339905074845,3060,40.8,3997,436,1548,1512,0,0,81094,1.4,2.1,2477,2047,0.826403,430,69.3,366.0,26698.0,0.013708892051839,885.0,1293.0,0.6844547563805105,10.0,1882.0,0.0053134962805526,3.926807478232697e-05,0.0,0.0,1102.0,0.9972850678733032,6,10,85,0.1176470588235294,13695,5.9683992804119546e-05,1,0.0402336619204089,0.0007301935012778,0.014792899408284,,,,,,,,,,,
657,S3,A1,5,K10,9,10,S3,A1,5,K10,9,10,3263.0,329.0,10.0,0.0,80.0,6.0,106.0,176.0,445.0,168.0,1.0,89.0,0.0,54.0,1019.0,2941.0,352697.0,0.901317805700276,2014,68.5,697,230,0,0,1056,958,48181,79.3,2.6,3.9,1797,1498,0.833612,299,3263.0,357.0,47.0,0.0,1.0,40.0,552.0,0.0,136.0,14.0,135.0,1.0,0.0,3.0,2256.0,2909.0,369334.0,0.8915108795586884,1841,63.3,932,136,945,896,0,0,47330,2.2,3.0,1526,1317,0.863041,209,68.4,219.0,11966.0,0.0183018552565602,384.0,537.0,0.7150837988826816,7.0,796.0,0.0087939698492462,1.833594040032676e-05,0.0,0.0,502.0,0.9881889763779528,45,45,49,0.9183673469387756,3263,1.4220435817440094e-05,4,0.0769230769230769,0.0137909898866074,0.15,,,,,,,,,,,
658,S3,A1,5,K21,20,10,S3,A1,5,K21,20,10,4462043.0,381787.0,22671.0,1591.0,101826.0,15054.0,142998.0,220942.0,487609.0,152880.0,140153.0,120214.0,135.0,115623.0,1633585.0,4010116.0,477747401.0,0.8987174708984202,2635411,65.7,1083164,291541,0,0,1311151,1324260,61827771,80.5,19.1,19.3,2281666,1856858,0.813817,424808,4462043.0,469704.0,84450.0,105.0,17649.0,87379.0,503777.0,1324.0,154036.0,6402.0,151543.0,89270.0,15.0,19337.0,3630142.0,4058558.0,513362196.0,0.9095739328374915,2416563,59.5,1408100,233895,1197711,1218852,0,0,60481403,19.4,18.4,1932609,1626163,0.841434,306446,79.8,151220.0,14279246.0,0.010590195028505,449253.0,616430.0,0.7287980792628522,4237.0,960488.0,0.0044112992562114,0.0207143217628288,0.0,73.0,587617.0,0.8035744077981112,515032,615258,642011,0.9583293744188184,4462043,0.019445968769892,4857,0.065846183015269,0.1378870620475867,1.4483167729497255,13.0,,,,,,13.0,13.0,,,Dnmt3a
659,S3,A1,5,K22,21,10,S3,A1,5,K22,21,10,4426979.0,868930.0,24353.0,1566.0,84302.0,13820.0,115004.0,192888.0,382478.0,148412.0,149558.0,301043.0,291.0,92042.0,1143444.0,3285072.0,389886019.0,0.7420572810487693,2031932,61.9,1034117,219023,0,0,1003828,1028104,47647690,80.9,21.0,21.2,1771626,1433463,0.809123,338163,4426979.0,915070.0,69931.0,157.0,17693.0,69717.0,399109.0,1172.0,119203.0,5200.0,331517.0,102440.0,24.0,17548.0,3078248.0,3367234.0,422283072.0,0.7606166643211997,1865453,55.4,1323603,178178,920174,945279,0,0,46942499,21.0,20.1,1490350,1245361,0.835616,244989,80.1,172993.0,11262030.0,0.0153607298151399,362683.0,492495.0,0.7364196590828334,3891.0,767959.0,0.0050666767366487,0.016400869596236,0.0,0.0,460690.0,0.7899998628144977,427932,509826,531131,0.9598874853849616,4426979,0.0192931568294989,3947,0.052032096831722,0.1151634105334585,1.5076294342390082,,,,,2.0,,2.0,,,2.0,Safe
660,S3,A1,5,K9,8,10,S3,A1,5,K9,8,10,2143.0,149.0,0.0,0.0,23.0,0.0,47.0,50.0,345.0,183.0,0.0,48.0,0.0,92.0,349.0,2005.0,240140.0,0.9356042930471302,1526,76.1,316,163,0,0,795,731,37412,76.5,1.0,1.9,1349,1090,0.808006,259,2143.0,171.0,30.0,0.0,2.0,44.0,277.0,1.0,63.0,3.0,60.0,0.0,0.0,0.0,2132.0,1982.0,254132.0,0.924871675221652,1456,73.5,400,126,724,732,0,0,39999,1.8,2.8,1266,1068,0.843602,198,67.9,210.0,11230.0,0.0186999109528049,366.0,529.0,0.6918714555765595,3.0,700.0,0.0042857142857142,1.6386414764441073e-05,0.0,10.0,457.0,1.0,0,0,9,0.0,2143,9.33937908574138e-06,0,0.1066262249183387,0.0,0.0,,,,,,,,,,,
661,S3,A1,5,L10,9,11,S3,A1,5,L10,9,11,8113.0,3184.0,3.0,0.0,56.0,8.0,88.0,93.0,407.0,140.0,7.0,2340.0,0.0,52.0,991.0,2831.0,327920.0,0.3489461358313817,1969,69.6,708,154,0,0,1117,852,48136,74.6,0.5,0.6,1751,1422,0.812107,329,8113.0,2621.0,82.0,0.0,6.0,97.0,414.0,8.0,60.0,1.0,2467.0,7.0,0.0,8.0,8208.0,3550.0,410972.0,0.437569333168988,1641,46.2,1812,97,939,702,0,0,44966,0.6,0.6,1440,1219,0.846528,221,59.0,46.0,13573.0,0.0033890812642746,359.0,573.0,0.6265270506108203,2.0,958.0,0.0020876826722338,1.9792225797381104e-05,0.0,27.0,548.0,0.9963636363636365,2,2,20,0.1,8113,3.535715470024256e-05,1,0.0337729569826204,0.0002465179341797,0.006060606060606,,,,,,,,,,,
662,S3,A1,5,L21,20,11,S3,A1,5,L21,20,11,3831243.0,291830.0,23539.0,1329.0,86217.0,14756.0,117660.0,174028.0,405712.0,190983.0,152445.0,115897.0,119.0,95849.0,1331339.0,3431177.0,408893154.0,0.8955780147591786,2276359,66.3,919780,235038,0,0,1128312,1148047,53480139,81.1,21.5,22.1,1983060,1622061,0.817959,360999,3831243.0,361822.0,75189.0,141.0,18212.0,75553.0,417896.0,1385.0,127542.0,5530.0,148018.0,80653.0,55.0,18702.0,3075500.0,3492646.0,442770729.0,0.9116221550029586,2105048,60.3,1195596,192002,1036328,1068720,0,0,52826491,22.5,21.6,1685802,1421996,0.843513,263806,80.8,214760.0,11838417.0,0.018140938944793,379213.0,512786.0,0.7395151193675334,4361.0,808384.0,0.0053947134035309,0.0171254343806031,0.0,105.0,484923.0,0.776118949112123,498974,587772,611302,0.9615083870165646,3831243,0.0166968878892174,4333,0.0632853358557523,0.1534154842175241,1.6281772853185597,,,,,,,,,,,
663,S3,A1,5,L22,21,11,S3,A1,5,L22,21,11,1523958.0,216370.0,15853.0,1214.0,34842.0,6840.0,28846.0,72696.0,73058.0,38885.0,305863.0,23213.0,174.0,24146.0,498341.0,1057509.0,124592128.0,0.6939226671601186,500158,47.3,522636,34715,0,0,235085,265073,9951910,93.9,80.0,78.0,425840,348875,0.819263,76965,1523958.0,229165.0,31297.0,82.0,14935.0,25179.0,80404.0,610.0,46128.0,1908.0,39846.0,105876.0,8.0,14223.0,1265910.0,1273386.0,159063382.0,0.8355781458544133,574142,45.1,668174,31070,267331,306811,0,0,12528548,84.1,82.0,400397,327203,0.817196,73194,94.6,11777.0,540358.0,0.0217948101073732,16768.0,20224.0,0.8291139240506329,267.0,32141.0,0.0083071466351389,0.0008237342679908,0.0,94.0,23591.0,0.1571068001252006,363581,430375,440403,0.9772299462083592,1523958,0.0066415405845768,3855,0.0077400427045889,0.282406076807891,5.591754800821142,,,,,,,,,,,
664,S3,A1,5,L9,8,11,S3,A1,5,L9,8,11,3950.0,475.0,0.0,0.0,106.0,2.0,81.0,141.0,446.0,182.0,20.0,148.0,0.0,170.0,1508.0,3470.0,414298.0,0.8784810126582279,2157,62.2,983,330,0,0,1128,1029,53224,71.0,2.5,1.8,1922,1558,0.810614,364,3950.0,557.0,79.0,0.0,17.0,60.0,565.0,4.0,136.0,0.0,81.0,21.0,0.0,5.0,6323.0,3467.0,441260.0,0.8777215189873417,2149,62.0,1072,246,1130,1019,0,0,56904,1.3,2.1,1752,1494,0.85274,258,70.1,151.0,15007.0,0.0100619710801625,432.0,664.0,0.6506024096385542,3.0,1005.0,0.0029850746268656,2.253489052555236e-05,0.0,0.0,617.0,0.9919614147909968,0,30,52,0.5769230769230769,3950,1.7214441151973145e-05,0,0.0781012658227848,0.0075949367088607,0.0821917808219178,,,,,,,,,,,
665,S3,A1,5,M10,9,12,S3,A1,5,M10,9,12,5140.0,894.0,10.0,0.0,151.0,25.0,195.0,210.0,622.0,174.0,1.0,112.0,0.0,82.0,1101.0,4291.0,513394.0,0.8348249027237354,2651,61.8,1336,304,0,0,1402,1249,65491,70.0,4.2,4.8,2340,1876,0.801709,464,5140.0,961.0,99.0,0.0,24.0,115.0,626.0,3.0,204.0,3.0,194.0,18.0,0.0,2.0,3842.0,4200.0,535883.0,0.8171206225680934,2494,59.4,1475,231,1326,1168,0,0,65471,2.5,3.8,2150,1830,0.851163,320,82.6,423.0,19122.0,0.0221211170379667,667.0,911.0,0.7321624588364435,6.0,1369.0,0.0043827611395178,2.736586192191596e-05,0.0,0.0,770.0,0.9821428571428572,42,57,87,0.6551724137931034,5140,2.2400563929403028e-05,8,0.0749027237354085,0.0110894941634241,0.1225806451612903,,,,,,,,,,,
666,S3,A1,5,M21,20,12,S3,A1,5,M21,20,12,2761434.0,146141.0,13773.0,1581.0,72514.0,10024.0,97789.0,168421.0,319226.0,33307.0,98538.0,54884.0,94.0,77657.0,1075645.0,2564692.0,306389262.0,0.9287536837744448,1668030,65.0,698938,197724,0,0,830016,838014,39829550,80.2,15.2,15.6,1457012,1192905,0.818734,264107,2761434.0,209486.0,58004.0,93.0,9967.0,57245.0,324763.0,1055.0,96300.0,4303.0,74817.0,49463.0,14.0,10589.0,2564249.0,2601654.0,330708961.0,0.9421387583407752,1544206,59.4,891671,165777,767579,776626,0,0,39195764,16.8,16.3,1255889,1066717,0.849372,189172,80.6,199849.0,9272722.0,0.0215523553925158,303280.0,408806.0,0.7418677808055655,3708.0,634709.0,0.0058420473004164,0.0134363599092423,0.0,34.0,378128.0,0.8342058643793338,258952,304307,321997,0.9450615999527946,2761434,0.0120345678703943,3509,0.0684658767872054,0.1101989039028273,1.1522066730277007,,,,,,,,,,,
